2022-08-01,GOOG,115.480003
2022-08-02,GOOG,115.900002
2022-08-03,GOOG,118.779999
2022-08-04,GOOG,118.870003
2022-08-05,GOOG,118.220001
2022-08-08,GOOG,118.139999
2022-08-09,GOOG,117.5
2022-08-10,GOOG,120.650002
2022-08-11,GOOG,119.82
2022-08-12,GOOG,122.650002
2022-08-15,GOOG,122.879997
2022-08-16,GOOG,122.510002
2022-08-17,GOOG,120.32
2022-08-18,GOOG,120.860001
2022-08-19,GOOG,118.120003
2022-08-22,GOOG,115.07
2022-08-23,GOOG,114.769997
2022-08-24,GOOG,114.699997
2022-08-25,GOOG,117.699997
2022-08-26,GOOG,111.300003
2022-08-29,GOOG,110.339996
2022-08-30,GOOG,109.910004
2022-08-31,GOOG,109.150002
2022-09-01,GOOG,110.550003
2022-09-02,GOOG,108.68
2022-09-06,GOOG,107.480003
2022-09-07,GOOG,110.480003
2022-09-08,GOOG,109.419998
2022-09-09,GOOG,111.779999
2022-09-12,GOOG,111.870003
2022-09-13,GOOG,105.309998
2022-09-14,GOOG,105.870003
2022-09-15,GOOG,103.900002
2022-09-16,GOOG,103.629997
2022-09-19,GOOG,103.849998
2022-09-20,GOOG,101.830002
2022-09-21,GOOG,100.010002
2022-09-22,GOOG,100.57
2022-09-23,GOOG,99.169998
2022-09-26,GOOG,98.809998
2022-09-27,GOOG,98.089996
2022-09-28,GOOG,100.739998
2022-09-29,GOOG,98.089996
2022-09-30,GOOG,96.150002
2022-10-03,GOOG,99.300003
2022-10-04,GOOG,102.410004
2022-10-05,GOOG,102.220001
2022-10-06,GOOG,102.239998
2022-10-07,GOOG,99.57
2022-10-10,GOOG,98.709999
2022-10-11,GOOG,98.050003
2022-10-12,GOOG,98.300003
2022-10-13,GOOG,99.709999
2022-10-14,GOOG,97.18
2022-10-17,GOOG,100.779999
2022-10-18,GOOG,101.389999
2022-10-19,GOOG,100.290001
2022-10-20,GOOG,100.529999
2022-10-21,GOOG,101.480003
2022-10-24,GOOG,102.970001
2022-10-25,GOOG,104.93
2022-10-26,GOOG,94.82
2022-10-27,GOOG,92.599998
2022-10-28,GOOG,96.580002
2022-10-31,GOOG,94.660004
2022-11-01,GOOG,90.5
2022-11-02,GOOG,87.07
2022-11-03,GOOG,83.489998
2022-11-04,GOOG,86.699997
2022-11-07,GOOG,88.650002
2022-11-08,GOOG,88.910004
2022-11-09,GOOG,87.400002
2022-11-10,GOOG,94.169998
2022-11-11,GOOG,96.730003
2022-11-14,GOOG,96.029999
2022-11-15,GOOG,98.720001
2022-11-16,GOOG,98.989998
2022-11-17,GOOG,98.5
2022-11-18,GOOG,97.800003
2022-11-21,GOOG,95.830002
2022-11-22,GOOG,97.330002
2022-11-23,GOOG,98.82
2022-11-25,GOOG,97.599998
2022-11-28,GOOG,96.25
2022-11-29,GOOG,95.440002
2022-11-30,GOOG,101.449997
2022-12-01,GOOG,101.279999
2022-12-02,GOOG,100.830002
2022-12-05,GOOG,99.870003
2022-12-06,GOOG,97.309998
2022-12-07,GOOG,95.150002
2022-12-08,GOOG,93.949997
2022-12-09,GOOG,93.07
2022-12-12,GOOG,93.559998
2022-12-13,GOOG,95.849998
2022-12-14,GOOG,95.309998
2022-12-15,GOOG,91.199997
2022-12-16,GOOG,90.860001
2022-12-19,GOOG,89.150002
2022-12-20,GOOG,89.629997
2022-12-21,GOOG,90.25
2022-12-22,GOOG,88.260002
2022-12-23,GOOG,89.809998
2022-12-27,GOOG,87.93
2022-12-28,GOOG,86.459999
2022-12-29,GOOG,88.949997
2022-12-30,GOOG,88.730003
2022-01-03,AMZN,170.404495
2022-01-04,AMZN,167.522003
2022-01-05,AMZN,164.356995
2022-01-06,AMZN,163.253998
2022-01-07,AMZN,162.554001
2022-01-10,AMZN,161.485992
2022-01-11,AMZN,165.362
2022-01-12,AMZN,165.207001
2022-01-13,AMZN,161.214005
2022-01-14,AMZN,162.138
2022-01-18,AMZN,158.917496
2022-01-19,AMZN,156.298996
2022-01-20,AMZN,151.667496
2022-01-21,AMZN,142.643005
2022-01-24,AMZN,144.544006
2022-01-25,AMZN,139.985992
2022-01-26,AMZN,138.872498
2022-01-27,AMZN,139.637497
2022-01-28,AMZN,143.977997
2022-01-31,AMZN,149.573502
2022-02-01,AMZN,151.193497
2022-02-02,AMZN,150.612503
2022-02-03,AMZN,138.845505
2022-02-04,AMZN,157.639496
2022-02-07,AMZN,157.935501
2022-02-08,AMZN,161.413498
2022-02-09,AMZN,161.189499
2022-02-10,AMZN,159.003494
2022-02-11,AMZN,153.293503
2022-02-14,AMZN,155.167007
2022-02-15,AMZN,156.510498
2022-02-16,AMZN,158.100494
2022-02-17,AMZN,154.652496
2022-02-18,AMZN,152.601501
2022-02-22,AMZN,150.197495
2022-02-23,AMZN,144.826996
2022-02-24,AMZN,151.358002
2022-02-25,AMZN,153.788498
2022-02-28,AMZN,153.563004
2022-03-01,AMZN,151.141998
2022-03-02,AMZN,152.052505
2022-03-03,AMZN,147.898499
2022-03-04,AMZN,145.641006
2022-03-07,AMZN,137.453003
2022-03-08,AMZN,136.014496
2022-03-09,AMZN,139.279007
2022-03-10,AMZN,146.817505
2022-03-11,AMZN,145.524506
2022-03-14,AMZN,141.852997
2022-03-15,AMZN,147.366501
2022-03-16,AMZN,153.104004
2022-03-17,AMZN,157.238998
2022-03-18,AMZN,161.250504
2022-03-21,AMZN,161.491501
2022-03-22,AMZN,164.889008
2022-03-23,AMZN,163.408005
2022-03-24,AMZN,163.649506
2022-03-25,AMZN,164.773499
2022-03-28,AMZN,168.990494
2022-03-29,AMZN,169.315002
2022-03-30,AMZN,166.300995
2022-03-31,AMZN,162.997498
2022-04-01,AMZN,163.559998
2022-04-04,AMZN,168.346497
2022-04-05,AMZN,164.054993
2022-04-06,AMZN,158.755997
2022-04-07,AMZN,157.7845
2022-04-08,AMZN,154.460495
2022-04-11,AMZN,151.121994
2022-04-12,AMZN,150.787506
2022-04-13,AMZN,155.541
2022-04-14,AMZN,151.706497
2022-04-18,AMZN,152.785004
2022-04-19,AMZN,158.115494
2022-04-20,AMZN,153.998001
2022-04-21,AMZN,148.296005
2022-04-22,AMZN,144.350006
2022-04-25,AMZN,146.074005
2022-04-26,AMZN,139.391006
2022-04-27,AMZN,138.167007
2022-04-28,AMZN,144.596497
2022-04-29,AMZN,124.281502
2022-05-02,AMZN,124.5
2022-05-03,AMZN,124.253502
2022-05-04,AMZN,125.928497
2022-05-05,AMZN,116.406998
2022-05-06,AMZN,114.772499
2022-05-09,AMZN,108.789001
2022-05-10,AMZN,108.859001
2022-05-11,AMZN,105.372002
2022-05-12,AMZN,106.930496
2022-05-13,AMZN,113.055
2022-05-16,AMZN,110.810501
2022-05-17,AMZN,115.3685
2022-05-18,AMZN,107.112503
2022-05-19,AMZN,107.319
2022-05-20,AMZN,107.591003
2022-05-23,AMZN,107.556999
2022-05-24,AMZN,104.099998
2022-05-25,AMZN,106.775002
2022-05-26,AMZN,111.077499
2022-05-27,AMZN,115.1465
2022-05-31,AMZN,120.209503
2022-06-01,AMZN,121.683998
2022-06-02,AMZN,125.511002
2022-06-03,AMZN,122.349998
2022-06-06,AMZN,124.790001
2022-06-07,AMZN,123
2022-06-08,AMZN,121.18
2022-06-09,AMZN,116.150002
2022-06-10,AMZN,109.650002
2022-06-13,AMZN,103.669998
2022-06-14,AMZN,102.309998
2022-06-15,AMZN,107.669998
2022-06-16,AMZN,103.660004
2022-06-17,AMZN,106.220001
2022-06-21,AMZN,108.68
2022-06-22,AMZN,108.949997
2022-06-23,AMZN,112.440002
2022-06-24,AMZN,116.459999
2022-06-27,AMZN,113.220001
2022-06-28,AMZN,107.400002
2022-06-29,AMZN,108.919998
2022-06-30,AMZN,106.209999
2022-07-01,AMZN,109.559998
2022-07-05,AMZN,113.5
2022-07-06,AMZN,114.330002
2022-07-07,AMZN,116.330002
2022-07-08,AMZN,115.540001
2022-07-11,AMZN,111.75
2022-07-12,AMZN,109.220001
2022-07-13,AMZN,110.400002
2022-07-14,AMZN,110.629997
2022-07-15,AMZN,113.550003
2022-07-18,AMZN,113.760002
2022-07-19,AMZN,118.209999
2022-07-20,AMZN,122.769997
2022-07-21,AMZN,124.629997
2022-07-22,AMZN,122.419998
2022-07-25,AMZN,121.139999
2022-07-26,AMZN,114.809998
2022-07-27,AMZN,120.970001
2022-07-28,AMZN,122.279999
2022-07-29,AMZN,134.949997
2022-08-01,AMZN,135.389999
2022-08-02,AMZN,134.160004
2022-08-03,AMZN,139.520004
2022-08-04,AMZN,142.570007
2022-08-05,AMZN,140.800003
2022-08-08,AMZN,139.410004
2022-08-09,AMZN,137.830002
2022-08-10,AMZN,142.690002
2022-08-11,AMZN,140.639999
2022-08-12,AMZN,143.550003
2022-08-15,AMZN,143.179993
2022-08-16,AMZN,144.779999
2022-08-17,AMZN,142.100006
2022-08-18,AMZN,142.300003
2022-08-19,AMZN,138.229996
2022-08-22,AMZN,133.220001
2022-08-23,AMZN,133.619995
2022-08-24,AMZN,133.800003
2022-08-25,AMZN,137.279999
2022-08-26,AMZN,130.75
2022-08-29,AMZN,129.789993
2022-08-30,AMZN,128.729996
2022-08-31,AMZN,126.769997
2022-09-01,AMZN,127.82
2022-09-02,AMZN,127.510002
2022-09-06,AMZN,126.110001
2022-09-07,AMZN,129.479996
2022-09-08,AMZN,129.820007
2022-09-09,AMZN,133.270004
2022-09-12,AMZN,136.449997
2022-09-13,AMZN,126.82
2022-09-14,AMZN,128.550003
2022-09-15,AMZN,126.279999
2022-09-16,AMZN,123.529999
2022-09-19,AMZN,124.660004
2022-09-20,AMZN,122.190002
2022-09-21,AMZN,118.540001
2022-09-22,AMZN,117.309998
2022-09-23,AMZN,113.779999
2022-09-26,AMZN,115.150002
2022-09-27,AMZN,114.410004
2022-09-28,AMZN,118.010002
2022-09-29,AMZN,114.800003
2022-09-30,AMZN,113
2022-10-03,AMZN,115.879997
2022-10-04,AMZN,121.089996
2022-10-05,AMZN,120.949997
2022-10-06,AMZN,120.300003
2022-10-07,AMZN,114.559998
2022-10-10,AMZN,113.669998
2022-10-11,AMZN,112.209999
2022-10-12,AMZN,112.900002
2022-10-13,AMZN,112.529999
2022-10-14,AMZN,106.900002
2022-10-17,AMZN,113.790001
2022-10-18,AMZN,116.360001
2022-10-19,AMZN,115.07
2022-10-20,AMZN,115.25
2022-10-21,AMZN,119.32
2022-10-24,AMZN,119.82
2022-10-25,AMZN,120.599998
2022-10-26,AMZN,115.660004
2022-10-27,AMZN,110.959999
2022-10-28,AMZN,103.410004
2022-10-31,AMZN,102.440002
2022-11-01,AMZN,96.790001
2022-11-02,AMZN,92.120003
2022-11-03,AMZN,89.300003
2022-11-04,AMZN,90.980003
2022-11-07,AMZN,90.529999
2022-11-08,AMZN,89.980003
2022-11-09,AMZN,86.139999
2022-11-10,AMZN,96.629997
2022-11-11,AMZN,100.790001
2022-11-14,AMZN,98.489998
2022-11-15,AMZN,98.940002
2022-11-16,AMZN,97.120003
2022-11-17,AMZN,94.849998
2022-11-18,AMZN,94.139999
2022-11-21,AMZN,92.459999
2022-11-22,AMZN,93.199997
2022-11-23,AMZN,94.129997
2022-11-25,AMZN,93.410004
2022-11-28,AMZN,93.949997
2022-11-29,AMZN,92.419998
2022-11-30,AMZN,96.540001
2022-12-01,AMZN,95.5
2022-12-02,AMZN,94.129997
2022-12-05,AMZN,91.010002
2022-12-06,AMZN,88.25
2022-12-07,AMZN,88.459999
2022-12-08,AMZN,90.349998
2022-12-09,AMZN,89.089996
2022-12-12,AMZN,90.550003
2022-12-13,AMZN,92.489998
2022-12-14,AMZN,91.580002
2022-12-15,AMZN,88.449997
2022-12-16,AMZN,87.860001
2022-12-19,AMZN,84.919998
2022-12-20,AMZN,85.190002
2022-12-21,AMZN,86.769997
2022-12-22,AMZN,83.790001
2022-12-23,AMZN,85.25
2022-12-27,AMZN,83.040001
2022-12-28,AMZN,81.82
2022-12-29,AMZN,84.18
2022-12-30,AMZN,84
